Date,Viewcount,Likes,Post Link,Description
"Nov 22, 2018",,2,https://twitter.com/DSSAmsterdam/status/1065649030640877568,"Do you remember the first time you went on the internet? By bringing past, present and future we will set preconditions of a fair and sustainable digital future. Apply now for the (free) hands-on workshop for #Millennials #DataWatchers https://t.co/sN8xUZNAWp "
"Nov 22, 2018",,2,https://twitter.com/DSSAmsterdam/status/1065604533219454978,"We're #hiring a #contentmarketeer in Amsterdam that will connect us to people with skills, knowledge and mindset to help us shape the #digitalsociety based on valuable content related to societal impact #GrowthHacking https://t.co/4V43U6ER8j #vacature "
"Nov 22, 2018",,2,https://twitter.com/DSSAmsterdam/status/1065603319991844866,Great programme this friday in our studio @hva https://t.co/cmyf64GjGS 
"Nov 22, 2018",,4,https://twitter.com/DSSAmsterdam/status/1065602890855792640,Join a 20 week transformation design programme amsterdam and design solution for #SDG https://t.co/qSpEvEH7CJ @hva #transformationdesign #digitalsociety #internship #stage #afstuderen 
"Nov 17, 2018",,5,https://twitter.com/DSSAmsterdam/status/1063767970642567168,Learning all about #toys and #play from the experts! And making some fun prototypes with @DSSAmsterdam littlebits nintendosw… 
"Nov 16, 2018",,4,https://twitter.com/DSSAmsterdam/status/1063463055261093888,We're hiring a content marketeer in Amsterdam. #digital #GrowthHacking #digitalsociety #contentmarketing #vacancy #vacature @HvA https://t.co/9zkqV2B350 
"Nov 16, 2018",,3,https://twitter.com/DSSAmsterdam/status/1063377995304501248,First Contact with R Digital Camp in full swing https://t.co/odfGPIJSW2 
"Nov 16, 2018",,9,https://twitter.com/DSSAmsterdam/status/1063336616331227136,"Between Sep. 21 & 23, 2018, we organised the Global Goals Jam Berlin - #GGJBerlin2018, the first Berlin edition of the… "
"Nov 16, 2018",,3,https://twitter.com/DSSAmsterdam/status/1063330798701563905,Zaterdag in @OBAmsterdam voor kinderen van 8-12 spelen in de echte en digitale wereld met @Nintendo @makeymakey @littleBits @hva #digitalsociety #digitalskills https://t.co/I5VSsk1dFL 
"Nov 16, 2018",,3,https://twitter.com/DSSAmsterdam/status/1063328468472078336,Explore the possibilities of combining digital and physical elements into play. Today and tomorrow we organize a Digital Camp. #digitalsociety https://t.co/KOnDkneYKx 
"Nov 16, 2018",,3,https://twitter.com/DSSAmsterdam/status/1063327124138926080,"Today we start a 2 day digital camp, where we introduce people to ""R"" #datascience #digitalsociety #datadriventransformation https://t.co/nnvACpVu8U Nov 16, 2018"
"Nov 16, 2018",,3,https://twitter.com/DSSAmsterdam/status/1063307812732919809,Digital information technology is becoming ever more deeply and rapidly entrenched in our society. That's why 14 Dutch uni… 
"Nov 16, 2018",,2,https://twitter.com/DSSAmsterdam/status/1063300660861566976,"Last month, dozens of #RIT students collaborated during critical thinking workshops with @demadera of @DSSAmsterdam! htt… "
"Nov 16, 2018",309,1,https://twitter.com/DSSAmsterdam/status/1063298661143195649,Amazing weekend with inspiring people! Thanks @aboraworld and @globalgoalsjam @GlobalGoalsUN https://t.co/mPF2pyGj2b 
"Nov 14, 2018",,1,https://twitter.com/DSSAmsterdam/status/1062759278841356288,"@liside ""Which kind of data are you planning or dreaming to collect from space?"" - I would love to see a signal where we can see life on another planet👽"
"Nov 14, 2018",,6,https://twitter.com/DSSAmsterdam/status/1062755814631530497,"Moderator @AbdoRepublic kicks off the discussion with two questions: 1. How open and accessible is the data from space satellite 2. How can we, as a #digitalsociety collaborate with those technologies? #Micdrop8 "
"Nov 14, 2018",,,https://twitter.com/DSSAmsterdam/status/1062755433251852289,"For example: https://t.co/ygHfAOTgJg #VR and #AR combined with imagery and information processed from Earth Observation satellites + https://t.co/tZTljgBJVn ""Mapping and tracking social and environmental impact through earth observation and #BigData analysis"" "
"Nov 14, 2018",,1,https://twitter.com/DSSAmsterdam/status/1062754342632128512,"Interested in more case studies on ""How Space technologies support Earth's #sustainabledevelopment""? Check out https://t.co/JM2r1yItuM @esa @hva #SDGs #Micdrop8 "
"Nov 14, 2018",,1,https://twitter.com/DSSAmsterdam/status/1062753042100113408,More background: https://t.co/MrZvPoST2N 
"Nov 14, 2018",,2,https://twitter.com/DSSAmsterdam/status/1062752494693109761,"""If you want to go to space, you don't bring your cow, you don't bring your 'stamppot', you have to be efficient on food"" on space developments for the #spirulina protein #Micdrop8 "
"Nov 14, 2018",,,https://twitter.com/DSSAmsterdam/status/1062751465863831552,"@esa Pierre-Elie on how satellites are helping monitoring different #SDGs: you can forecast heavy rain, predict where flooding will happen and notify the population, as well as the rescue team to be much more effective #SDG1 #NoPoverty #Micdrop8"
"Nov 14, 2018",,2,https://twitter.com/DSSAmsterdam/status/1062743199050067969,Ready for another micdrop #digitalsociety a talk by our friend Pierre Elie @esa about space for earth! @hva livestream: https://t.co/t6y9QZLc87 https://t.co/H06E563z5l 
"Nov 14, 2018",,2,https://twitter.com/DSSAmsterdam/status/1062742708740079616,Check out our livestream of Space for Earth by Pierre Elie Crouzet: starting shortly! https://t.co/7n0dtzzP09 
"Nov 14, 2018",,5,https://twitter.com/DSSAmsterdam/status/1062741840175251458,"Get ready for another #Micdrop! This Wednesday Pierre Elie Crouzet, our favourite applied scientist from @esa , will talk… "
"Nov 14, 2018",,7,https://twitter.com/DSSAmsterdam/status/1062736187209760768,December 6th @marleenstikker talks about curing the Internet @hva @floorHvA register via https://t.co/TmnGt54CB6 #inspiring #digitalsociety https://t.co/CDPRedpUM5 
"Nov 13, 2018",,5,https://twitter.com/DSSAmsterdam/status/1062438911526473728,"Get ready for another #Micdrop! This Wednesday Pierre Elie Crouzet, our favourite applied scientist from @esa , will talk about how Space Technologies support Earth’s sustainable development. Register: https://t.co/f7RiGBN6aa #spaceresearch @spaceforearth #SDGs #technology https://t.co/PsE2cO4H7H "
"Nov 12, 2018",,2,https://twitter.com/DSSAmsterdam/status/1061904451085197312,Last spots available for our Digital Camp First Contact with 'R' on 16+17november. https://t.co/iAC3KmDSWW https://t.co/Y91h5OnaY9 
"Nov 10, 2018",,9,https://twitter.com/DSSAmsterdam/status/1061046677342220288,"Proud to host ⁦@DSSAmsterdam⁩ for Digital & Physical Play Jr., Sat, Nov 17, 2018 at 10:00 AM. Hope it is the start of a…"
"Nov 08, 2018",,1,https://twitter.com/DSSAmsterdam/status/1060594219356745728,@iotevent The Event will be November 23rd in our Studio in Amsterdam.
"Nov 08, 2018",,4,https://twitter.com/DSSAmsterdam/status/1060587484122361862,"Marco van Hout @demadera in Rochester, NY about ‘Design for Transformation, Needs a Transformation in Design’ @hva https://t.co/PqfWhzR028 "
"Nov 08, 2018",,3,https://twitter.com/DSSAmsterdam/status/1060555683249221637,"We’re very happy to announce that Frank Kresin @kresin, has been appointed as Dean Faculty Digital Media & Creative Industries, of the Amsterdam University of Applied Sciences! More info: https://t.co/Y1odh6L23x Photo credit: appsforeurope on https://t.co/FKLnKCh6H6 / CC BY https://t.co/tlAztHnv71 "
"Nov 08, 2018",,1,https://twitter.com/DSSAmsterdam/status/1060466704919261184,Just from the press --> Our November newsletter. Look and read what we are all up to! https://t.co/qL9DDe2sgq 
"Nov 05, 2018",,3,https://twitter.com/DSSAmsterdam/status/1059512292130336769,"hi @Designathons , thanks for a great weekend! Also check out our digital camp JR on digital/physical play. I am sure some of… "
"Nov 05, 2018",,2,https://twitter.com/DSSAmsterdam/status/1059511933467013123,Was kann #Design für #Startups tun ? Input & Networken mit World #Design Organisation @worlddesignorg im Digitalen Hub #B… 
"Nov 04, 2018",,2,https://twitter.com/DSSAmsterdam/status/1058977042639843328,"Nov 14th PIERRE ELIE CROUZET from @esa drops the mic at Digital Society School and talks about Space for Earth! @HvA ""DSS Mic Drop #8 - Space for Earth"" https://t.co/uyToJCQArM @Eventbrite #micdrop "
"Nov 02, 2018",,7,https://twitter.com/DSSAmsterdam/status/1058257067893415936,"Some thoughts of mine captured by @happykamping - ""How Marco van Hout creates space by focussing on humanity-centeredness"" ht… "
"Oct 26, 2018",,3,https://twitter.com/DSSAmsterdam/status/1055797906052169728,Was bedeutet #Design für #Startups ? World Design Organisation am 28. November zu Gast im @digitalhub_de #Bonn. Ab 3 Uhr m… 
"Oct 26, 2018",,2,https://twitter.com/DSSAmsterdam/status/1055684526674980864,I enjoyed that to the max! Thanks everybody for your inspiration as well. The message I wanted to send coincided very well wi… 
"Oct 25, 2018",,4,https://twitter.com/DSSAmsterdam/status/1055463490872315904,"Did you know that #DataScience is really easy if you know R? Come and learn it with us! We make it fun, hands-on and simple as Pi (not irrational, though... sorry, too much?) https://t.co/yAk87ggwF3 #DataTransformation "
"Oct 25, 2018",,4,https://twitter.com/DSSAmsterdam/status/1055384470793134080,"Our learners are having their second Sprint Review today! That means presentations with companies, prototypes and so many questions! Do you want to join one of our teams in February? https://t.co/hZr56dXVZk #DigitalTransformation #DigitalPhysical #IoT #tech #designforSDG "
"Oct 25, 2018",,2,https://twitter.com/DSSAmsterdam/status/1055381197897981952,"Do you like tinkering, getting creative and hands on to connect our digital lives back to the physical? Join us at our Digital Camp on 16 and 17 of November! https://t.co/NPOCrnOFNr #tinkering #digitalphysical #IoT https://t.co/Ja5S4T3vDn "
"Oct 25, 2018",,1,https://twitter.com/DSSAmsterdam/status/1055378184307265536,"Are you joining @dutchdesignweek ? Our team is there, what do you recommend visiting? @ilariazonda @MickJongeling @EveChristiaanse @AbdoRepublic "
"Oct 25, 2018",,,https://twitter.com/DSSAmsterdam/status/1055337413894119424,#Repost @rit_artdesign - - - - - - We’re so excited for the FRAM Signature Events that start Tuesday! It’s going to be a week f… 
"Oct 25, 2018",,2,https://twitter.com/DSSAmsterdam/status/1055320728629923841,#OpenCon Connection: https://t.co/ORnKqAJTho _ RELATED: Marco van Hout .@demadera On Transformation Design & How To Tackle C… 
"Oct 24, 2018",,1,https://twitter.com/DSSAmsterdam/status/1055095315412467712,One of the cool tools for ethical design that we use is this one: https://t.co/kbDyY8jHV2 @BarclaysAccess #ethics #design #inclusivedesign 
"Oct 23, 2018",,,https://twitter.com/DSSAmsterdam/status/1054735698987646976,Update from our #inspiration slack channel: https://t.co/rxFbG3Bxsn 
"Oct 22, 2018",,,https://twitter.com/DSSAmsterdam/status/1054390368450547712,"Your Monday evening read! If you want to know what #BeYourOwnRobot is about, read up here:https://t.co/RXEKGlHlZ3 #MicDrop https://t.co/O6COv5cLNx "
"Oct 20, 2018",348,3,https://twitter.com/DSSAmsterdam/status/1053564526501736448,@globalgoalsjam https://t.co/2FAFxtkiQv
"Oct 20, 2018",,4,https://twitter.com/DSSAmsterdam/status/1053563903827939328,"United Nations Global Goals Jam is a worldwide event, and Seattle is the host for the only one happening in the West Coast of… "
"Oct 19, 2018",,,https://twitter.com/DSSAmsterdam/status/1053182912047263744,"Want a ""Behind the Scenes"" view already? You'll be building on the work of our Team Future Farmers, who just finished their first sprint. Check out what they did at: https://t.co/vbsAsemw2i #designsprint #personas #empathymap #prototype "
"Oct 19, 2018",,2,https://twitter.com/DSSAmsterdam/status/1053182241948483584,Come work with us and our partner @VodafoneZiggo on how to improve sustainable food consumption. Starting in February! #DataScience #behaviouraldesign #SmartTech #makers #SDG11🌱 More info https://t.co/hZr56dXVZk … or apply directly here: https://t.co/9Uh3XOBg04 https://t.co/pdWeD5UBej 
"Oct 18, 2018",,10,https://twitter.com/DSSAmsterdam/status/1052853484830130176,First workshop with the visualisation method kit at @politoIDlab @PoliTOnews #visualisationmethodkit #data #design #infovis… 
"Oct 18, 2018",,1,https://twitter.com/DSSAmsterdam/status/1052837978622578688,"First test out with our very very new Visualisation Method Toolkit, made in collaboration with @politoIDlab @chiararenza. Check out our other Toolkits here: https://t.co/ow6wyoZ2ut #data #design #business https://t.co/ILDC18fukW "
"Oct 18, 2018",,2,https://twitter.com/DSSAmsterdam/status/1052821364736954368,Very excited and honored to address RIT community next week https://t.co/Qc3dQed2Ji 
"Oct 17, 2018",,,https://twitter.com/DSSAmsterdam/status/1052587699713036290,"@jplattel on the Bad Guys😈 ""People with nefarious goals that exploit people, would they in the end move back to the physical world to do that?"""
"Oct 17, 2018",,,https://twitter.com/DSSAmsterdam/status/1052584929463230465,"""Have you considered other ways of augmenting reality, beyond screens - like sensorial?"" @_Gijs "
"Oct 17, 2018",,1,https://twitter.com/DSSAmsterdam/status/1052584043919921152,"@prachilai on #VR in the fashion industry:""should we not change the current reality, instead of creating something new?"""
"Oct 17, 2018",,,https://twitter.com/DSSAmsterdam/status/1052583575277752320,"@sander ""if we just keep using the tools that are available, then there is no incentive to create alternatives."""
"Oct 17, 2018",,1,https://twitter.com/DSSAmsterdam/status/1052583215381303298,"""By seeing your statement, I see a call to action. However, you are not a subject anymore in the VR technology, it seems that you are already a cyborg in this systems. So what can we do as a user?"" @AbdoRepublic "
"Oct 17, 2018",,1,https://twitter.com/DSSAmsterdam/status/1052582654149824513,"""It's important to be your own robot, but it's also going to be a lot of work"" Final statement by @sander #Micdrop7 https://t.co/2gaEuxcITE "
