Date,Viewcount,Likes,Post Link,Comments,Description
27 March 2020,,0,https://digitalsocietyschool.org/event/online-tonys-talk-why-the-world-needs-unusual-chocolate-in-unusual-times/?fbclid=IwAR2qK_yiAFYOa5rDJQdkqvQ6fBJWI1JQSlERk7Q_ZG6OO4RVF4SsiK-OnHU,0,"In 2 hours we go live with the online Tony's Talk! Ynzo van Zanten, Chief Chocolate Evangelist at Tony's Chocolonely, will hold a livestream to share with us his view on why the world needs unusual chocolate in unusual times The livestream starts today at 11:30 AM CET."
26 March 2020,,1,https://digitalsocietyschool.org/event/online-tonys-talk-why-the-world-needs-unusual-chocolate-in-unusual-times/?fbclid=IwAR1knqRK1ml2vCCbmSQNDGXqySmLVYgjBpkaDQhmPXpd4tRZaJSeEEOeDhYY,0,"Need a bit of distraction during this period of self-isolation at home? Join us for our latest micdrop in the virtual space!Ynzo van Zanten, Chief Chocolate Evangelist at Tony's.Chocolonely, will hold a livestream to share with us his view on why the world needs unusual chocolate in unusual times 🍫Grab your chocolate bar, make yourself comfy and join the live talk via YouTube 😎. The livestream starts Friday 27 March at 11:30 AM CET"
25 March 2020,,1,https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F2Pqrz5f%3Ffbclid%3DIwAR2nFj2kXjWxsXFTzFHPlMbiXUGcrZvccwbiM9I6wugfGU84Dq676NX7Gh0&h=AT1bcP6g8gy4k2t8YQftwglXx3K_wmQE7TVpqqtBfBJdzi6Qdaqem-klFZMfnVkZlQdZ675IcGnF2tWf9bqnt5cY3dfhc9TitazigKN580o5x60CSivtiEz_tg5FqgOBkKE&__tn__=H-R&c[0]=AT0IRoFQB-YudglDPBJUrEnPev5JW-LlUOYSX63roXgwpZQEtTIk1wCt_PKLBRlbAdsYTT-nZ03ksZyHKCR9r61twkaGD13DrYS-Zm8Sabsl-empcn7yHe2Whp3fRooTxiMGGIlF0NTmou515e2tyCBWRUVGx48V0WSpb18mlC8mSPw,0,70% of crops used directly for human consumption are dependent on pollinators. It is nearly impossible to imagine a world without pollinators. The Urban Ecosystems team (Digital to Physical Track) has been investigating new ways to increase public awareness about the significance of pollinators and biodiversity in Amsterdam
24 March 2020,,9,https://www.facebook.com/digitalsocietyschool/videos/516402175744008,1,Suddenly we were all supposed to work from home. Of course for an organization called The Digital Society School that shouldn’t be a big problem Are you curious how our home offices look like? Count the cats.
24 March 2020,,9,https://digitalsocietyschool.org/project/spring-2020-toys-for-therapy/?fbclid=IwAR26w7bG5BMysTKHQKwsfBa35Bj11r95LAiHCm45fabXN7h0U_Q3Lp1rrQw,1,"Which behaviour change techniques can be implemented in the use of smart-toys in the context of home-based hand therapy for children with cerebral palsy? If you want to read more about the project, click in on the link below"
24 March 2020,,0,https://digitalsocietyschool.org/project/spring-2020-toys-for-therapy/?fbclid=IwAR0DmDAlNandvYDFk0Db9z9Jlrg6vQy5pyB_P5fPm7BPwHLnPAlGH015S60,0,"Which behaviour change techniques can be implemented in the use of smart-toys in the context of home-based hand therapy for children with cerebral palsy? If you want to read more about the project, click in on the link below."
23 March 2020,,0,https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F2qe7tlZ%3Ffbclid%3DIwAR3uirDieUdoZqKYRcrb3LnlntooZQGul7E_ngpQKvOY-DzDbY_l1tPCVrI&h=AT3HFs3WjEMSZjnjKftqU9DGnRuT3hoQELjbffjEF8iNkBsxLfCrirlZdu8t2OqiW55bOOFvAB2zZDLwElb1YhWz7_UwgFjxL5x8a7cLCn_yt_hZGPijJpTPMljdiI9OFuA&__tn__=H-R&c[0]=AT1Kl7DbPWfk5ZYF_Iw7nCeTTsiuyL-UCebGbl_hiHexdqDoMfR-9fwaCXFlch0xiHLwDH8Vd2f7__zVBhi1-PiPCL4e0fhXtdT3tOAVu5k6ghVy0wEcDqh_YUuwqNijQCt3iRnmORtYQAVfX-CSFRvggJMWM9yuolarBAJIM2E0p4U,0,"Besides outreach to the general public and working closely with the various project partners, the Digital To Physical track has been busy with bringing their work to the academic community as well. If you want to learn more, click in on the link below to read two publications."
20 March 2020,,4,https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F2xc6fLo%3Ffbclid%3DIwAR37KEixDrLrShYgosYMCuISjAW3DQA9-oibcuPMT4Qx8Un5tudcLkQsJ5c&h=AT3xdQ1jorgvDg2v9TJUnwsMb5R3vQYRnTvm1rjSDd9B3T6MC_C77HcdARhkWWsOHaRP5fZltGO3kVcX5CPujrXwhL6djdzXZTOA5SCqdoSi5yFO3KSdld7tRksrDy6iY-s&__tn__=H-R&c[0]=AT0BmIem2QBCTI_CjJuK1X2DwTp7CPgIa8hdQ2hWNssxajDyXddhfXrbhWO_OJ_5xgRZNX78VqQqwe43P28FJqITcpR2mvTuaf9T2wIbC0LIh1w06bIoqxvB1kWdtwK8FUZfDBWNm19R12fTTJWhMGlk_0qLoJ51tabZV6JjQDMxnHs,0,Are you a teacher and asked to deliver your classes online? Let us help you understanding online education and enhancing your teaching practice with the Online Education Training. Register here
20 March 2020,,1,https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F2WoijDI%3Ffbclid%3DIwAR2t4ap4gEQzfQo5IbbK8VrIuCBCa_6LbcCjlZhhiqO09_dc8SN6XSYcV_Q&h=AT1e4x19_Ee-zOkvIJLpwMfA8NtRRpsRpmGAoJXV4FZeocxN7S1VLupy8pOD4rid7GP2QGnJa6yTaFHeYNdkJbl70X_zSKKmUg7aoaeVJyRXT2KnHXenCDmJzmovBJGNu1o&__tn__=H-R&c[0]=AT0DJTiA9oiTkGNx7MfgsdUe93fWp3ycREMzkymi35xx9qjRiNUuX9z22RlyYr6dspPhIemmqmItPc2W4k0DF7_SccT6JLN7mdK17NgqyI2Z57MoGfmQLacjnko2e_rgOok1GDYuSk6VElWMBkRpl_E-ogXWpZV1QG11lD9I0Rk6Grc,0,"In this article Digital Society School wants to argue why we should not only create change, but aim for transformation and really contribute to a better world by 2030 with transform the world by design"
19 March 2020,,1,https://www.facebook.com/digitalsocietyschool/photos/a.804885903042342/1309700462560881/?__cft__[0]=AZUZYGCqwBsPlZZbnNZ0stj84BpqIR8zK5-WzxbkGjHlXnlI9-KOIX8HhDH0wVP3-qvIqRfFV1PVkj7BK6jBCqH5aC9r7ujEcH4ROFhZnMSXpnmoE1agMH4ZQyB6wAZC-j_gK__TJa8AT0JDW5V1m95xE2SA6GAq_fKb8f2PtjrdKg&__tn__=EH-R,0,As internet usage rates continues to grow and paving the way for cyber bullying to become a phenomenon. Bullying and harassment has become a problem that is most likely to affect everyone at some point in life. Read more of how we are combating twitter harassment with chatbots. https://buff.ly/2Rze3yu
17 March 2020,,0,https://digitalsocietyschool.org/event/tech-nature/?fbclid=IwAR3Zgqd_naRMVKtdbL74YjR37cFLHYaTM5XrxBHWtPp6_jquQFpcWLMxnZc,0,Due to circumstances this meetup is postponed by Psych-IT. We will update this page once we have a new date. Stay tuned!
16 March 2020,,2,https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F3cId2Nc%3Ffbclid%3DIwAR205ouFyNXYQhY3rFxmZ2DPbVHqGXF7UKpvgVza6rOUpdtD1rB0qlHYQSU&h=AT180yQrVjo8uKNVH5Nmuxe7zhOiDjsH1Rqo_Ifsjr6Q-zosXPWxcKblYTqr-fVui3KO6cmVpVE_BXF_a8acOIzHUCl9cnt7AO4eZMAgo4r5Rte4HrdlKbCh4Rzy1Xic79E&__tn__=H-R&c[0]=AT3PMO7wNMiT_xqOf50_aPZyapMbrtFuPFuSCAs7Bp35A3T2mw6yM-Ns5A8HLMOIVA8mf71WL0702Myvjlkq5Q1ktEInoiv7wG-WmyVKgGGDc5H8mptTGUGIjQTjul3Xq7I_e3VUUtATGwXuv_kQEvJ1D8tvbZnxYeZKo9ZWzqlU5Ls,0,"Our colleague Sobhi rocked the stage at TEDxHvAmsterdam. Seeing the political and social changes in the world affected by technology, he believes that programmers, or the ones briefing them, are the people designing the future. Unfortunately, those designers of the future don’t get any ethical education. Sobhi believes we need to inform programmers and developers about biases and strengthen values like transparency, privacy and democracy to create a better future based on human rights."
13 March 2020,,5,https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F2wLDaGk%3Ffbclid%3DIwAR3xzbct5rb4_iW2bGoLcrylTePjfuaGpLyBmEgYpA31AXr9EvFSTPZQKHs&h=AT1WMjuAzSDyr6YXmVr9PfdtBZtic6C-XKZ8nMSiZbxO3v2_T2z4vKKCpec_BEVWmwdSW0ihyUsHoQP2oMbOSRorbCXKE3mAYBXKkhK1lvmSixlZU0UL0Jf8nRKYZb_2FL0&__tn__=H-R&c[0]=AT1a1GImWQCx9NwW-49S1KpUXemsy46K6YEDoE-5hZWD3Hi9-cRmWsVKUo8meTL-l4y2mBnFW4dIyc2x3GiudOS_1N665k0DNDp5DWZdDfci-IR6Nx0aeaAu6KGuiL4GYDWljwCHa713Oo5tY8khe-6nUjYU2gdacWE7cNidWrVNq4Q,0, Our friends of Imagination of Things created this awesome after movie of the 'Growing Disruptive Bots' workshop. Love to see everyone in action again!
12 March 2020,,0,https://digitalsocietyschool.org/insight/vacature-business-developer-sales-manager-08-fte/?fbclid=IwAR3800ayPxth_UllcTgQaMTV8OR7QX5DoeaUTKZyfupPNQdv7nl2fA5oSUg,0,"Heb jij vijf tot tien jaar werkervaring op het gebied van B2B-sales en enterprise sales en ben je goed in pitchen, netwerken, het werven van klanten en het sluiten van deals? Dan zoeken we jou als nieuwe collega"
11 March 2020,,3,https://www.facebook.com/digitalsocietyschool/photos/a.804885903042342/1303259509871643/?__cft__[0]=AZV_h9SF4UCCSAg1sit1r5EWo4k9RU5foKXY9xsqeuOBLeD7Nj-xco75EBKq5s1azCJTI4lmsW96gWvAzm7WpZHXELeSFHItl1EH_DepwmamTnzq5_f-56IXSEuUK7U7KbsrIxbSEirYUMMAwow28e21_hWE2NccTRDdgb8r3f7Whw&__tn__=EH-R,0,"It's the National Meat-free Week in Holland. Per person we save 130 liters of water, 770 grams of meat, and the CO2 emissions of 76 kilometers of car driving Join us, for a better world!"
10 March 2020,,4,https://www.facebook.com/digitalsocietyschool/photos/a.804885903042342/1302456599951934/?__cft__[0]=AZU6oQmCvzxWqEw32s8LF2El1HqVDlTLAr7MmQSUbOG-S42Ao2fxNMwVMgAdStq9fTgas3qu0WsozIZCSuaDB4AbibDu_c6emhe-A8OnOmIVSh3pEogdIOX_JW_SQ_EZrZziZ_DJhymAVk_zOqDevjp0&__tn__=EH-R,0,Proud! NRC journalist Wouter van Noort included our Speculative Design workshop in his weekly newsletter. he event is sold out: https://www.cumuluspark.com/.../speculative-design...
6 March 2020,,4,https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F32T0tdx%3Ffbclid%3DIwAR0EyEBRQXY33gHqeJ7JgeyhXtbKal81dVp6_oKzDDOCWiwaerdKZ6uZBTM&h=AT2r6HahZtzToAAk71Edhul0kceE5K4HWERPUVhvhI-UIdRqpP55I3TavUpSBosiG39fCUpV350UmtKW01turlfmH2Q0uukTuaxm0eZ--um2ruHCRshKEIYmFYgl8CmpkZE&__tn__=H-R&c[0]=AT2sfnlNKJT0IQ5JZQXC12lAM65xAuRV-uzTyEjnmIXqeWfzf9m6NzN4qTFtpIG1hE-fmGGoXJsFiIqVBQXEN5cQ8nPVa_EaYYAyeEW73yLjfcY7z5wIw2Rc4waCVQE0hklNN77ABh9x21aX6-Q9Vwz6i508ESFcoarl8Y1RTtLZ5mE,0,"Vacancy alert! We zijn op zoek naar een Business Developer / Sales Manager (0,8 fte). Een mooie rol met mooie arbeidsvoorwaarden!"
6 March 2020,,1,https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F355Ws5a%3Ffbclid%3DIwAR3VGZ7HabXcq7a_PuFZ5as6gZ5E5t0FHDhEarFGAaA-2JJACLe0i7cwe1o&h=AT3yiDvTpdLDzL5aRvf_6Wwf9826W8i8fzhtXbzWAHDUGGEplV3NPGEczpT3u65rWq_z9EiNWZSb76Nn8tJEVZJKMgUSBszpgg9-WGkWXW8B4NY9dDJKJgbd2okiILB4Ptk&__tn__=H-R&c[0]=AT0cmZPF6LyadBVSZhwv3zkMnxYKgqy2-QAiWcqWg6vd4PJg1dT5T5X2czmS_8guF05FB9aUnTstU3CasPNIaCf08t5fhK2Xc6hPVM_et1VN1F-y3x3MusRVPtal8BLNk2Smc8yRV8G8zpTwk9wQ3uSCsnx2Tb2KRA9Eu2RwMApIGnA,0,Learn how to design your online course and create a productive learning experience for your learners! Register here for the Digital Society School course: ONLINE LEARNING DESIGN
5 March 2020,,2,https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F2TvK9ej%3Ffbclid%3DIwAR0D6qcN6-SS3JCLoyrLPntDXMN61nMFoHuSrkJcVI7gDUXrJnsm0e2hZng&h=AT2DflutXXmoZo3D0tYvobXDMEkvrvON-suJD-bxD8c9SDWMn6Bm0C_Pn4Q7einmdl7MBttD-c_7owikIgx4ENpCf_HZZPMIQbOGM9aODyTAXegBY4_VmywnntB5MCMg3wA&__tn__=H-R&c[0]=AT19zOuZQLH5OewYxp4oPtCr8JS_qaj2yTO1voS3JnAlL9R_AnAqWbAnzMKV6L7L1ULtOw5bbugO2CwouxYomWX4JqdzsCy4ltF83Em1P09UTTiN-mcymjxIr4YXgk8au4EfDdvnXsM4Tu_9tOs5yUcU4cQeExGq6clahEj_ydgw4a4,0,How to change the behavior of people for making a sustainable future? Read more about the project: BEHAVIORAL CHANGE FOR A SUSTAINABLE FUTURE!
4 March 2020,,0,https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F38ZFCre%3Ffbclid%3DIwAR205ouFyNXYQhY3rFxmZ2DPbVHqGXF7UKpvgVza6rOUpdtD1rB0qlHYQSU&h=AT3VQxXhanV-_67yJRVP8DmJfd0SA2s-Htyg8J4qUH_oFRJ7CI1k6hOJaXgYYi9GtteCfCak84u8kQOYvnp0EunCyDtgGf1W29u3QG8t1vSXwoNtPyFtKs_eC0VW2C36pQo&__tn__=H-R&c[0]=AT3pvK4avydyAuy7d33UlaIzMuHX4gHRE7SlFyZ0VPwlWbghjyVA5lnjIqIN2jyTNtHM-2_12uDgm0hFlb4qvf_UQ8gQ75c9oJudVBUmR3utfcB__pPHf_U6aANaU6QGiFTsLR03ptShJt6IOYp52gYUsYWuNSf9bvm_R7K47ZBBdGM,0,Here is an list of technological advances that we believe will make a real difference in solving important problems. Let us know in a comment what you think about it!
3 March 2020,,3,https://www.facebook.com/digitalsocietyschool/photos/a.804885903042342/1297175770480017/?__cft__[0]=AZWZvApiDXNZ_KhPce0I17Sbu1WTk6HFwGzr1F-l6Yia29MSnzr34OpXuLf2iBPel6Ec5R3V52bHGlPd7XdRHWYDsvA0zWrI4LlJR_ft5fbda3ayzrqZ1uwoeduH7VGzaKWYXlswZq6Xq2skkc-ToVd-h_Xyv2TEg_EG9_ZdMxgAAQ&__tn__=EH-R,0,For geeks only! There are a few spots available for our cours: R AND VISUALISATION FOR BEGINNERS. Learn the basic concepts and principles for programming and techniques to write fewer lines of code.Thursday 5 March and Friday 6 March. See you there! https://buff.ly/2XXMsfv
3 March 2020,,2,https://digitalsocietyschool.org/project/digital-workforce/?fbclid=IwAR3jWENtEIJgKNIrl4ZGtWMtvhmk9qaCEBX1WqKSRdZGVQVqlTd0RDWoO6w,0,How can we guide automation sustainably and ethically in a multinational corporation?Read here more about the DIGITAL WORKFORCE AUTOMATION project
2 March 2020,,4,https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F2HC3Hs5%3Ffbclid%3DIwAR3JdEyjabWPz03roR2MajTb4yP4eJmOTY1YZf1JjRdVfxcBEW9u6zYQqTM&h=AT1gXlV3AWdClkyVE7HJYjv6WonMHflVD-0GSJDGOXV4L8bmdGDmzvRZNzRZmHXNqdJqc0klFXw2ZrsNTVzaVrz7CTlJDIVjlLIRuvnIWjqIQu3eipbCL61AsZ31R4wR7qw&__tn__=H-R&c[0]=AT33pWRlf_iuj-Xq5UZnAyKLZ_DV-hEPFSZlGD1dvDlfpUvZmIKPFn_P-9gBy1h_A8mH92AhsQruy78pVZ91ukH2s4lXkswSUPDjXH8bc1SrK1chumzy3AV6IPmgO_u0IuMdt3CAavW_7NCEXn_7HoivwJop2xi9vxo4fXQv0TC4P2k,0,"Heads up everyone! Join our workshop ""Speculative Design: The Hyperconnected City"" on 13th March. We will plunge into the subject ""Speculative design"", where you will get relevant developments in the design field, creating inventions for the citizens and systems in place and a lot more! Free of charge! Register here"
28 February 2020,,3,https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F2wCFC23%3Ffbclid%3DIwAR2qK_yiAFYOa5rDJQdkqvQ6fBJWI1JQSlERk7Q_ZG6OO4RVF4SsiK-OnHU&h=AT3rwRMTpjhoSpqBCOwZwrPolDznCs0bxgcr99OdpLVWCRmQFY-nPoVp6YPv9BiVO73rnjEtZIayQsDts3NvvLSVkE7QU8SCxzrp4nTCOqxGQoc_-1p-6DEIieCUjY9BkiU&__tn__=H-R&c[0]=AT1SbR-MbonrEEHJGHh1hapCj8OPOOJ02hj_rtjy-0XfJNfMJYleThh7Z6XTcJT6GvbYIvd9iE_DhL2Rqikd6shiVdTWwafSDrCUgWQOCVm87kQUZH0K2Fay7TwV50xi4Cjj35MO_t-a-O6SC6lfVIbCpYou4AWasOX5ogU6nZo-4YY,0,How can we design technologies that create an inclusive fan experience for people with visual impairments through sound and the sense of touch? Read here more about the Inclusive Johan Cruijf Arena project!
27 February 2020,,3,https://www.facebook.com/digitalsocietyschool/photos/a.804885903042342/1292928220904772/?__cft__[0]=AZV5pPuGb7C2PuPRTEbZex_JG4eNu1dU-uEplLR9eZ2fZLPPABHASjQr7i-p1Qpsc13UX2y8gvz0MZBut9i0DWcxCuFcr1PLiJSvlsVIFiZ9Xm-n2K2VHCX2DsjzmQhDJbOPMag76B2l07dQVfZAagGB2BvhgBL8PSwK__OgJT5dPQ&__tn__=EH-R,0,"After reviewing more than fifty submissions from individuals, collectives and organisations, and doing a public review with eighteen finalists, Youngji Cho, Dan Xu and Mick Jongeling have been selected to join the programme of IAM Weekend 2020 and represent Digital Society School at IAM in Barcelona Barcelona here we come! "
26 February 2020,,4,https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F37Z0Zrk%3Ffbclid%3DIwAR205ouFyNXYQhY3rFxmZ2DPbVHqGXF7UKpvgVza6rOUpdtD1rB0qlHYQSU&h=AT2ZRI62AQSVTaK_NCzw8rtRZaUOJzEX8yVOPKQsVeAQktnszvNNCIPPb4ShHJoOeG3uNWzbju8FfFEbghAwcRqhoO_UpSuawSwNQ_VFafHoP4QL6AQ6Geqbusn356J-7EE&__tn__=H-R&c[0]=AT0hzCqCv1aQX9DjUDVWWLulFny3TPpF5w93W05elfL7go8sCvnhYjSY_oLtVJD9nTa5AndCSgG55aog8MaPVfmqGvz-DpNx_8QwkUerj3g6RTaSFzw8Nc4_hMOVOTTqfNxDSC7o3mbolLQjE4ufqkRf_Q-NioOONCawEyyv0P9V6Bk,0,"After an intensive critical digital camp, join us to experience a showcase of Disruptive bots. Those are bots which spiral beyond traditional uses, interrogate status quo and push boundaries. The bots are created as a collective effort. In this party, the bots are curators, provokes, playmakers and activists. Experience the bots immersively, talk to the bot makers or network. Drinks and snacks will be provided. Sunday 1 Mar 2020 16:30 - 18:30. Be there"
25 February 2020,,3,https://www.facebook.com/digitalsocietyschool/photos/a.804885903042342/1291375217726739/?__cft__[0]=AZVEKzS2pm13mYuS7pZ6T3qDYmior0znUPr_IczH6Kwpw1npLX3zK2-Mo5GoVBbSqWegG9wmMtMjeQ1Mv0X_A6y1stz0YOah0vws5Y6qR1FolCjbsmt_3SAlEHpIGIR6ZVvjjsYHXoyaKt2bF3z-APrShCuU_eGCDqY3PLUo16JQrA&__tn__=EH-R,0,"Learn how to create an effective chatbot for your cause, product or research in our two-day critical data camp! 28 February – 1 march. Sign up now and get 30% discount with the code “CHATBOT” Let's prototype some disruptive bots! A wild workshop"
24 February 2020,,3,https://www.facebook.com/events/1469508853256725/?__cft__[0]=AZWX-ep-bNdu7Eh6tIjX-7_3aFqHVGN4828TDKerdFujMFWokKGZgF7fWJ0H7MLkZNK8DXfATShybAMGBKU4-8Umb3RyPirjAXZ8KwcOXc4K8hldrnGVVbX2T36f6gPIR89EGPFmgoelDBIek5PqJyjs&__tn__=H-R,0,
24 February 2020,,4,https://www.facebook.com/digitalsocietyschool/videos/908397519585454,0,Due to a human mistake not all the names of our trainees were in the last video. So here's another chance to enjoy all the projects and the last showcase 
24 February 2020,,1,https://www.facebook.com/digitalsocietyschool/photos/a.804885903042342/1290533461144248/,0,"Join our workshop on from the 28th of february to the 1st of march on creating disruptive bots for your cause, product or research. A wild workshop. Discount codes available on request. https://buff.ly/352uUO8 "
21 February 2020,,6,https://l.facebook.com/l.php?u=https%3A%2F%2Fbuff.ly%2F2v07gp3%3Ffbclid%3DIwAR3mz2w5wP4Cxp6E_fNNzpj8wyNqn_CkZGKwCmar6NCwJbdDAfMIb-lB5nM&h=AT1Fo1uNKGko5rY5H4x175moIFHKZsxhrTyhW_eEGlgw1p6mebvnAUzU7Xh8lxzBgP9mJ6jzPdMcLa77A8pSoapzgIm2Ut4aJvCDcapROf13PMZaH0E5lWzbshkNJMc05xo&__tn__=H-R&c[0]=AT1zbhDIhA4np-fYXlsLj_5op7czAWIQA_yqwcyWt7lbfumOu0jkMZCay1g8AzUK1bWUYs_s2HJ6acLETo2BbJbqxpQ7wKJwHBXXGmoytTsdEK01uoZld2qaO5BHQqEOptrn92DTNQ60-o-bHObnwGJQpjCO4zNyE6ZkDCehnwbxtlk,0,"Unfortunately, not everyone on our planet gets the same opportunities for development. With this track Digital Society School want to establish positive social change and enhance sustainable development of all social groups in the world. Read more about our new track"
